"H_Shannon","H_Renyi","H_Tsallis","H_Fisher","C_Shannon","C_Renyi","C_Tsallis","C_Fisher","Var_Shannon","Var_Renyi","Var_Tsallis","Var_Fisher","n","Model"
0.936505307222434,0.915984636778662,0.946068816445041,0.347836238190756,0.0641683105650164,0.0284885830581624,0.0294242490254175,0.0108182617529322,0.105606233986896,0.0195411412319208,0.0690069995622513,4.25124964544329,"1000","ARMA22_M1"
0.941864480558483,0.922452893072378,0.950366677817109,0.312100055926543,0.0587857233169158,0.0261336422474406,0.0269244564665398,0.0088419812743224,0.082484585745896,0.0265814464644346,0.0488531751131561,3.39444696449621,"1000","ARMA22_M1"
0.931401050227485,0.910171121655972,0.942184691945402,0.395646030795549,0.0694575350259647,0.0308090276829411,0.0318926777239162,0.0133925030418986,0.0981936879025634,0.0167725506609277,0.0627043163025237,4.07118552032579,"1000","ARMA22_M1"
0.94709995122495,0.929086464540789,0.954748591581441,0.300667318989702,0.0536689981908179,0.0238976999882538,0.0245577739818848,0.00773367997459732,0.0862038357725348,0.0204084097022522,0.0561104319582413,3.6673153056335,"1000","ARMA22_M1"
0.942072659384585,0.922886865640381,0.950654142245787,0.344417432236799,0.0587156839501878,0.0261090149316314,0.0268945675995613,0.00974377273724121,0.0698491998780643,0.0198490478012379,0.0435555262925772,3.39800122914098,"1000","ARMA22_M1"
0.937638128910727,0.917202469118702,0.946879914772849,0.393461924466178,0.0629323083529265,0.0279431855636863,0.0288473287587726,0.0119870802116001,0.0961144124133324,0.0286441267281636,0.0574922045426226,5.41510816875902,"1000","ARMA22_M1"
0.939182457892791,0.919318761722961,0.948287300517172,0.366563199145009,0.0615780564851232,0.0273598949854357,0.0282220292225372,0.0109093070344137,0.0876343333138822,0.0275599294814399,0.0524283389417718,4.65056564640359,"1000","ARMA22_M1"
0.9446726115259,0.926007294641395,0.952717833923199,0.310531557381446,0.0560467288707208,0.0249376572299264,0.0256569801519926,0.0083627090000977,0.0614261859149707,0.0287201446556664,0.0317385041025542,3.24038456502269,"1000","ARMA22_M1"
0.944013143035942,0.925228265045162,0.95220316393845,0.322402830729759,0.0567322478209683,0.0252390578712282,0.0259748990252001,0.00879474180594668,0.0911474476599759,0.0259535049617563,0.0563863316087919,4.36879026152234,"1000","ARMA22_M1"
0.9390807195281,0.919111386620312,0.948149508954197,0.321945932042645,0.0616084294313443,0.0273701802331169,0.0282349052854659,0.00958721468757753,0.0744858977949107,0.0162816425168432,0.0477597569094751,3.18530184585495,"1000","ARMA22_M1"
0.947528453181884,0.929485048671304,0.955011054383119,0.309034310634811,0.0531349901516023,0.0236593631167614,0.024309108950672,0.0078662426913686,0.0896345422852323,0.0162676378161322,0.0612235285714728,3.96268329312584,"1000","ARMA22_M1"
0.961442573528641,0.946987733964176,0.966444428490149,0.223307783825745,0.0390270827268618,0.0174485519501697,0.0178070477712232,0.00411451735562625,0.0633140211028855,0.0201766023114479,0.0413145879830622,3.10107615572488,"1000","ARMA22_M1"
0.937448172892747,0.917444174638941,0.947040789793828,0.366013677956794,0.0634588232777007,0.0281901049283401,0.0290995135984298,0.0112464216047481,0.080315964456399,0.028152253473343,0.0444823142564328,4.14638039558823,"1000","ARMA22_M1"
0.944538013088371,0.925638116805646,0.952473979428512,0.299661118030726,0.0560355575174659,0.0249262980517394,0.0256489548849752,0.00806950600557398,0.0958975941503642,0.0163330331638415,0.0654362854903666,3.36388598611723,"1000","ARMA22_M1"
0.942899901871705,0.923829560007869,0.951278200228107,0.330621647558723,0.0578218365211283,0.0257152317466583,0.0264792775998653,0.0092030095760977,0.0653246448668819,0.0164179512450467,0.0413609512187559,2.89874455956926,"1000","ARMA22_M1"
0.952864954117725,0.93595547829876,0.959258669893672,0.290799763469341,0.0476642457974084,0.0212514642705609,0.0217805780532694,0.00660279353724092,0.0858064758918075,0.0206167251924478,0.058972192728108,4.03756791462219,"1000","ARMA22_M1"
0.944174996927915,0.925548014648577,0.952414451649532,0.326612429039723,0.0566657318408257,0.0252138553710764,0.0259457530642884,0.00889760273682866,0.061856754673548,0.0368809065914179,0.0268694529635071,3.71692748153458,"1000","ARMA22_M1"
0.945598041380831,0.927156154523419,0.953476179068745,0.295734138235212,0.0551388166664207,0.024540084864207,0.0252367265602354,0.00782752809667287,0.0954159232441766,0.00714134496249736,0.069474275572885,3.23216059668031,"1000","ARMA22_M1"
0.934936217690334,0.914284517183784,0.944935025070766,0.381804599192521,0.0658601318433605,0.0292344060296439,0.0302144613359974,0.0122082682873825,0.0875322849960547,0.0317971159343918,0.0475361731638423,4.95722431623523,"1000","ARMA22_M1"
0.952824802791324,0.936069955094443,0.95933359854632,0.277233083425256,0.0477790851338772,0.0213061695759828,0.0218356803562865,0.0063101855319511,0.0673820013200519,0.0265841621370511,0.0390551955249606,3.41715066611804,"1000","ARMA22_M1"
0.928294421544513,0.906501448573823,0.939722475343735,0.448465138795865,0.0725508328645614,0.0321586242590159,0.0333371579713151,0.0159095409218523,0.0806394824248274,0.0214841740606738,0.0464133872911469,4.53154217654666,"1000","ARMA22_M1"
0.94926272186522,0.931821590321192,0.956547755035033,0.2923573906456,0.0515318179067933,0.0229611747241486,0.0235704563657737,0.00720402832284227,0.0829192316720827,0.0157062011963902,0.05637120366328,3.69969601264509,"1000","ARMA22_M1"
